geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,iso alpha 2,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),ISO_alpha3,nearest_cdd_1,nearest_cdd_2,nearest_cdd_3,nearest_cdd_4,nearest_cdd_5,nearest_cdd_6,nearest_cdd_7,nearest_cdd_8,nearest_cdd_9,nearest_cdd_10,nearest_cdd_11,nearest_cdd_12,total_year,average_year,variance_year
1853909,Osaka,Osaka,"OSA,Osaacke,Osaca,Osaca - da ban shi,Osaka,Osaka-shi,Osako,Oszaka,awsaka,awzaka,da ban,da ban shi,oosakashi,osaka,osaka si,xo sa ka,ywsaka,Ósaka,Ószaka,Ōsaka,Ōsaka-shi,Осака,אוסקה,أوساكا,ئوساكا,اوزاکا,ওসাকা,โอซะกะ,ოსაკა,おおさかし,大阪,大阪市,오사카 시",34.69379,135.50107,P,PPLA,JP,,32,1853897,27127.0,,2753862,,4,Asia/Tokyo,2024-09-05,Osaka,1853909,Japan,153.2828622,215.8088588,JPN,6.597796122233076,2.457036336263021,0.0,0.0,1.623807271321614,0.0,0.0,0.0,79.62867991129556,0.0,4.6036516825358085,0.0,94.9109713236491,7.909247610304091,514.8591446708307
1856057,Nagoya,Nagoya,"NGO,Nagoia,Nagoja,Nagojo,Nagoya,Nagoya City,Nagoya-shi,ming gu wu,ming gu wu shi,na ngoa ya,naghwya,nagoya si,nagoyashi,nagwya  aychy,Нагоя,ناغويا,ناگویا، آیچی,นะโงะยะ,なごやし,名古屋,名古屋市,나고야 시",35.18147,136.90641,P,PPLA,JP,,01,1856053,23106.0,,2191279,,23,Asia/Tokyo,2023-10-15,Nagoya,1856057,Japan,154.8376177,216.2533682,JPN,1.5519866943359375,6.368143717447912,0.0,0.0,1.5525385538736984,0.0,0.0,0.0,29.101090749104877,0.0,0.0,0.0,38.573759714762424,3.214479976230202,69.84101796757726
1857516,Matsumoto Shi,Matsumoto Shi,"Matsumoto,Matsumoto Shi,Matsumoto-shi,matsumotoshi,song ben,song ben shi,まつもとし,マツモトシ,松本,松本市",36.20418,137.81419,A,ADM2,JP,,26,1857516,,,243271,,1014,Asia/Tokyo,2023-12-11,Matsumoto,1857516,Japan,177.7691641,243.2849475,JPN,0.0,0.0,0.0,0.0,2.607457478841146,0.0,0.0,0.0,34.83286158243811,0.0,0.0,0.0,37.44031906127926,3.1200265884399383,100.30111723403562
1860827,Kagoshima,Kagoshima,"KOJ,Kagoshima,Kagoshima-shi,Kagoshimashi,Kagosima,Kagošima,gagosima si,kaghwshyma,kagoshima,kagoshimashi,lu er dao,lu er dao shi,lu r dao shi,Кагошима,كاغوشيما,かごしま,かごしまし,カゴシマ,カゴシマシ,鹿儿岛市,鹿児島,鹿児島市,가고시마 시",31.56667,130.55,P,PPLA,JP,,18.0,1860823.0,,,595049,,6,Asia/Tokyo,2022-08-15,Kogashima,1860827,Japan,132.2418627,196.4116154,JPN,24.53465016682947,46.90888849894217,20.418251037597642,0.9193191528320311,30.42247899373375,0.0,0.0,0.0,80.47523244222008,0.0,7.399884541829424,29.272364298502616,240.3510691324872,20.0292557610406,610.8645303336416
2128295,Sapporo,Sapporo,"SPK,Sapara,Saporas,Saporo,Sapporo,Sapporo-chhi,Sapporo-chhī,Sapporo-shi,Sapporoshi,Sapporum,Szapporo,capporo,sabwrw,sap poa roa,sapporo,sapporoshi,sapwrw,saspolo si,sypwrw,zha huang,zha huang shi,Σαππόρο,Сапара,Сапоро,Саппоро,Սապորո,סאפורו,سابورو,ساپورو,سیپورو,सप्पोरो,சப்போரோ,ซัปโปะโระ,საპორო,さっぽろ,さっぽろし,サッポロ,サッポロシ,札幌,札幌市,삿포로 시",43.06667,141.35,P,PPLA,JP,,12.0,2128291.0,,,1973832,,26,Asia/Tokyo,2022-08-15,Sapporo,2128295,Japan,187.3202072,272.4980192,JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178440,Wajir,Wajir,"Comtat de Wajir,Condado de Wajir,County Wajir,Kaunti ya Wajir,Sir Wajir,Vadzhir,Wajir,Wajir County,Wajir District,Wajir Kun,Wajir Kūn,Wajir fylke,comte de Wajir,comté de Wajir,contea di Wajir,mhafzt wjyr,shhrstan wajyr,wa ji er jun,wajileuhyeon,wajiru,Ваджир,ואג'יר,شهرستان واجیر,محافظة وجير,واجیر کاؤنٹی,ワジール,瓦吉爾郡,와지르현",1.75,40.01667,A,ADM1,KE,,54.0,,,,781263,,261,Africa/Nairobi,2022-12-09,Wajir,178440,Kenya,67.66702586,108.3690773,KEN,343.95946502685507,366.02371597290005,376.64937718709365,239.58035786946624,268.6138852437333,261.645830790202,239.76637395222988,273.23184585571266,300.30914942423516,320.05696996053075,288.1686337788899,352.1852467854817,3630.190851847331,302.5159043206109,2346.1528749608233
184745,Nairobi,Nairobi,"NBO,Nai-lok-pi,Nai-lo̍k-pí,Nairoba,Nairobi,Nairobia,Nairobis,Nairoby,Nairobî,Nairompi,Nairovi,Nairòbi,Nairóbi,Nairóvi,Najrobi,Najrobi osh,Najrobio,Najrobo,Nayiiroobii,Nayrobi,Nayroobi,Nayropi,Nayrubi,Naíróbí,Naýrobi,Tó Sikʼaz,lai luo bi,na'irobi,nai luo bi,nailobi,nairobi,nairopi,nayreabi,nayrwby,nei luo bi,nirobi,nyrwby,nyyrwby,Ναϊρόμπι,Найроби,Найроби ош,Найробі,Најроби,Նայրոբի,Նայրոպի,נייראבי,ניירובי,نايروبى,نايروبي,نایروبی,نایرۆبی,نيروبي,نیروبی,नैरोबी,নাইরোবি,ਨੈਰੋਬੀ,નૈરોબી,நைரோபி,నైరోబి,ನೈರೋಬಿ,നയ്റോബി,නයිරෝබි,ไนโรบี,ནའི་རོ་བི།,နိုင်ရိုဘီမြို့,ნაირობი,ናይሮቢ,ᱱᱟᱭᱨᱳᱵᱤ,ⵏⴰⵢⵔⵓⴱⵉ,ナイロビ,內羅比,内罗毕,奈洛比,賴羅比,ꯅꯥꯏꯔꯣꯕꯤ,나이로비",-1.28333,36.81667,P,PPLC,KE,,05,,,,4397073,,1684,Africa/Nairobi,2023-12-21,Nairobi,184745,Kenya,75.03232759,102.8631244,KEN,173.02412668863917,155.13567860921222,141.4030876159668,89.1693064371745,154.37706883748373,101.90914154052746,154.7081057230632,140.42400995890296,202.19041570027676,103.7255083719893,117.32143529256165,149.47935485839847,1682.8672396341963,140.238936636183,1051.5007693963098
186301,Mombasa,Mombasa,"MBA,Mambasa,Mombaaso,Mombaca,Mombasa,Mombaso,Mombassa,Mombaça,Mombása,Mompasa,Mvita,meng ba sa,mmbasa,momabaka,mombasa,monbasa,mwmbasa,mwmbsh,Μομπάσα,Мамбаса,Момбаса,מומבסה,ممباسا,مومباسا,मोम्बासा,মোমবাকা,მომბასა,モンバサ,蒙巴萨,몸바사",-4.05466,39.66359,P,PPLA,KE,,37,,,,1208333,,20,Africa/Nairobi,2022-09-26,Mombasa,186301,Kenya,64.23383621,105.261589,KEN,289.97183481852215,283.72033055623376,202.29960505167617,162.81701151529955,183.52534357706713,122.02978261311877,155.33123397827146,160.10000991821292,199.2715517679854,150.82845433553055,171.1465034484865,217.94777933756555,2298.9894409179697,191.5824534098308,2650.24746311193
191245,Kisumu,Kisumu,"KIS,Kisumo,Kisumu,Lady Whitehouse,Port Florence,Winam,ji su mu,kisumu,kyswmw  knya,kyzymw,Кисуму,Кісуму,كيزيمو,کیسومو، کنیا,კისუმუ,キスム,基蘇木,키수무",-0.10221,34.76171,P,PPLA,KE,,26,,,,397957,,1174,Africa/Nairobi,2023-12-21,Kisumu,191245,Kenya,65.37392241,101.9592679,KEN,168.21711476643893,114.05032730102539,109.88236872355134,44.089635213216134,100.03372573852526,119.50447336832671,144.64975611368826,110.87764739990264,158.19806543986007,157.7837766011556,123.66529719034853,74.35834248860678,1425.3105303446455,118.77587752872046,1298.1894296240037
1528675,Bishkek,Bishkek,"Bichkek,Biscecum,Bischkek,Bishkek,Bishkek osh,Bisjkek,Biskek,Biskeka,Biskekas,Biskeko,Biskekʻ,Bisqeq,Bisqueque,Biszkek,Bixkek,Biŝkeko,Bişkek,Bişqeq,Biškek,Biškeka,Biškekas,Bișkek,Bîşkek,FRU,Frunze,Mpiskek,Pishkek,Pishpek,bi shen kai ke,bichkhek,bisakeka,bishukeku,biskek,biskeka,biskekk,bisyukekeu,bshkyk,byshkk,byshkyk,bysqq,picukkek,Μπισκέκ,Бишкек,Бишкек ош,Бішкек,Բիշկեք,בישקעק,בישקק,بشکیک,بيشكك,بيشكيك,بيشکک,بیشکک,بیشکێک,बिश्केक,বিশকেক,ਬਿਸ਼ਕੇਕ,பிசுக்கெக்,ಬಿಷ್ಕೆಕ್,ബിഷ്കെക്ക്,บิชเคก,པི་སི་ཁེག,ბიშკეკი,ቢሽኬክ,ビシュケク,比什凯克,비슈케크",42.87,74.59,P,PPLC,KG,,01,,,,900000,,767,Asia/Bishkek,2019-09-05,Bishkek,1528675,Kyrgyzstan,249.9536638,150.6079264,KGZ,0.4696718851725263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696718851725263,0.03913932376437719,0.0183826399767929
1821306,Phnom Penh,Phnom Penh,"Krong Chaktomuk,Nam Van,Nam-Vang,Nom Pen,PNH,Phnom Pen,Phnom Penh,Phnom Pénh,Phnom-Penh,Phnompen,Phnompenh,Phnum Penh,Phnum Peny,Phnum Pénh,Phnum Pény,Phnôm Pênh,Phon Phen,Pnampen',Pnom Pehn',Pnom Pen,Pnom Pen'ch,Pnom Pene,Pnom Penh,Pnompen,Pnompen',Pnompena,Pnompenis,Pnompeno,Pnompeņa,Ville de Phnom Penh,bnwm bnh,fnwm pn,fnwm pېn,jin bian,namapenha,panoma pena,peunompen,phnm pen,phnmpey,pnwm pn,punom pen,punonpen,Πνομ Πενχ,Пнампень,Пном Пен,Пном Пэнь,Пномпень,Պնոմպեն,פנום פן,بنوم بنه,فنوم پن,فنوم پېن,پنوم پن,پنوم‌پن,پنۆم پێن,नामपेन्ह,पनॉम पेन,প্‌নম পেন,புனோம் பென்,พนมเปญ,พนมเปณ,ཕོམ་ཕེན།,ဖနွမ်းပင်မြို့,პნომპენი,ፕኖም ፔን,ភនកពងតរាច,ភនពេញ,ភ្នំកំពង់ត្រាច,ភ្នំពេញ,プノンペン,金边,프놈펜",11.56245,104.91601,P,PPLC,KH,,22.0,,,,1573544,,20,Asia/Phnom_Penh,2021-08-04,Phnom Penh,1821306,Cambodia,64.6487069,104.9862028,KHM,250.850985209147,309.0591977437336,269.94560114542634,271.8392283121746,273.58882013956696,253.67634836832707,233.30299504598023,229.37068049112978,239.73956934611027,269.5432167053221,270.92034276326507,301.6462656656902,3173.483250935873,264.45693757798944,611.0884916682274
921772,Moroni,Moroni,"Maroni,Moroni,Moronio,Moronis,Morony,Moròni,Muruni,Móróní,YVA,mo luo ni,mo ro ni,moloni,moroni,muruni,mwrwny,Μορονί,Мароні,Морони,Мороні,Մորոնի,מורוני,موروني,مورونی,مۆرۆنی,मोरोनी,ਮੋਰੋਨੀ,மூறூனீ,โมโรนี,མོ་རོ་ནི།,მორონი,ሞሮኒ,モロニ,莫洛尼,莫羅尼,모로니",-11.70216,43.25506,P,PPLC,KM,,2.0,,,,74749,,27,Indian/Comoro,2023-11-29,Moroni,921772,Comoros,66.85344828,106.066603,COM,202.4891688028971,219.9291521708162,296.3112424214681,365.09150695800724,441.85615412394225,434.6307754516592,437.9993654886878,482.83251317342166,396.67959213256796,295.26554743448884,269.7018369038901,233.7757415771481,4076.5625966389944,339.7135497199162,9694.307116718826
1833747,Ulsan,Ulsan,"USN,Ul'san,Ulsan,Ulsan-si,Ulsano,Urusan,ulsan,ulsangwang-yeogsi,ulsansi,wei shan,wei shan guang yu shi,Ульсан,蔚山,蔚山広域市,울산,울산광역시,울산시",35.53722,129.31667,P,PPLA,KR,,21.0,,,,962865,,10,Asia/Seoul,2023-06-29,Ulsan,1833747,South Korea,162.294553,227.6239507,KOR,1.8050931294759132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050931294759132,0.1504244274563261,0.27153010050676213
1835848,Seoul,Seoul,"Hanyang,SEL,Seoel,Seol,Seoul,Seoul-si,Seuel,Seul,Seula,Seulas,Seulo,Seulum,Seúl,Seül,Siul,Soeul,Sol,Soul,Sye-ul,Syou-ouen,Szoeul,Szöul,Séoul,Sêûl,Söul,Sŏul,Wang-ching,Wo-jo,Wō-jō,ciyol,gyeongseong,han-yang,saul,seoul,seoulsi,seoulteugbyeolsi,seuli,shou er,shou er te bie shi,si'ula,siyola,sol,sola,souru,souru te bie shi,sywl,Σεούλ,Сеул,Соул,Сөүл,Սեուլ,סאול,סיאול,סעאל,سئول,سيول,سیول,سێئول,سېئول,सियोल,सोल,সিউল,சியோல்,ಸೌಲ್,സോൾ,โซล,སེ་ཨུལ།,ဆိုးလ်မြို့,სეული,ሶል,សេអ៊ូល,ソウル,ソウル特別市,首尔,首尔特别市,首爾,경성,서울,서울시,서울특별시,한양",37.566,126.9784,P,PPLC,KR,,11.0,,,,10349312,,38,Asia/Seoul,2024-08-15,Seoul,1835848,South Korea,179.9470657,248.3448016,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843137,Gangneung,Gangneung,"Gangneung,Gangreung,KAG,Kaguun,Kang-neung,Kangnung,Kangnŭng,Kannyn,Koryo,Kōryō,gangleung,gangleungsi,jiang ling shi,Каннын,江陵市,강릉,강릉시",37.75266,128.87239,P,PPLA3,KR,,6.0,32030,,,180611,,77,Asia/Seoul,2023-06-30,Kangnung,1843137,South Korea,163.2552685,230.1683249,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846677,Changwon,Changwon,"Ch'angch'on-dong,Changwon,Ch’angch’on-dong,chang-won,창원",35.42441,127.67962,P,PPL,KR,,20.0,38380,3838031.0,,0,,388,Asia/Seoul,2023-06-22,Changwon,1846677,South Korea,162.294553,227.6239507,KOR,3.028881072998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.028881072998047,0.2524067560831706,0.7645100461971499
6811692,Kwangju,Kwangju,"Kvandzhu,Kwangju,gwangju,Кванджу,광주",36.9122,127.1279,P,PPL,KR,,17,34010.0,34012.0,,0,,21,Asia/Seoul,2023-06-21,Kwangju,6811692,South Korea,168.8285814,234.8986852,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11982755,Inchon,Inchon,"Inchon,inchon,인촌",35.55479,126.6251,P,PPL,KR,,3,35370.0,3537043.0,,0,,11,Asia/Seoul,2023-06-21,Inchon,11982755,South Korea,179.9470657,248.3448016,KOR,2.72784169514974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72784169514974,0.22732014126247835,0.6200933594831175
1526041,Zhangaarqa,Zhangaarqa,"Atasu,Atasuskiy,Atasū,Stantsiya Atasu,Zhanaarka,Zhangaarqa,Атасу,Жанаарка,Жаңаарқа",48.68659,71.64469,P,PPLA2,KZ,,12510145,,,,13184,,487,Asia/Almaty,2023-05-11,Atasu,1526041,Kazakhstan,139.8469828,144.0290524,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651944,Vientiane,Vientiane,"Bientian,Fanhyiengh,Nakhon Viangchan,V'ent'jan,VTE,Venc'jan,Vent'jan,Ventjan,Ventyan,Vianchan,Viang chan,Viangchan,Vien Can,Vien Chang,Vienciana,Vieng Quy,Vieng-Caen,Vieng-Chan,Vieng-Cæn,Viengchan,Viengtjan,Vientane,Vientian,Vientianas,Vientiane,Vientijan,Vientián,Vientjan,Vientyan,Vijentijan,Viêng Quý,Vjencana,Vjentiano,Vjentjan,Vjenčana,Vyantyan,Vyantyàn,Vyentyan,Wei-t'ien,Wei-t’ien,Wiang Chan,Wiangcan,Wien Tsjan,Wientian,Wiën Tsjan,Wyentyan,Wyéntyan,bhiyenatiyena,bientian,fyyntyan,vhi'antiyana,vi'anga cana,viyancan,viyen tiyen,vuienchan,vuienchan shi,wan xiang,weiyngcanthn,wyntyan,yong zhen,Βιεντιάν,Вентян,Венцьян,Виентијан,Виентян,Вијентијан,Вьентьян,Вєнтьян,Վիենտյան,ויינטיאן,فيينتيان,وینتیان,ڤیێنتیان,व्हिआंतियान,ভিয়েনতিয়েন,ਵਿਆਂਗ ਚਾਨ,வியஞ்சான்,ವಿಯೆನ್ ಟಿಯೇನ್,വിയന്റിയൻ,เวียงจันทน์,ວຽງຈນ,ວຽງຈັນ,ཝིན་ཆིའང་,ဗီယင်ကျန်းမြို့,ვიენტიანი,ቭየንትዬን,ヴィエンチャン,ヴィエンチャン市,万象,永珍,비엔티안",17.96667,102.6,P,PPLC,LA,,24.0,,,,196731,,174,Asia/Vientiane,2020-02-23,Vientiane,1651944,Laos,68.06465517,111.200553,LAO,207.1083908081053,218.20861180623382,218.33443578084314,211.62536112467387,202.605177561442,161.53409576416018,142.41961288452148,163.4830665588379,131.9383811950685,155.49560928344727,179.03289159138976,229.79478454589812,2221.580418904621,185.1317015753851,1116.0328599661188
276781,Beirut,Beirut,"BEY,Baeyrut,Bairut,Bayrut,Bayrūt,Beiriut,Beiroet,Beirot,Beirots,Beirout,Beiroūt,Beirut,Beiruta,Beirutas,Beirute,Beirút,Beirût,Beirūta,Bejrut,Bejrut oshs',Bejruti,Bejruto,Bejrút,Berut,Berytos,Berytus,Bewout,Beyrouth,Beyrut,Bey­rutʻ,Birut,Bäyrut,Béiriút,Bêrût,bairut,bairuta,bayrut,bei lu te,beiluteu,beiruti,beiruto,berut,beruta,beyaruta,beyruta,bey‌rutt,biruta,byrwt,byyrwt,peyrut,Βηρυτός,Бейрут,Бейрут ошсь,Бејрут,Бәйрут,Բեյ­րութ,ביירוט,ביירות,بيروت,بَيْرُوت,بیروت,بېيرۇت,بەیرووت,ܒܝܪܘܬ,बेयरूत,बेय्रुत,बैरूत,বৈরুত,ਬੇਰੂਤ,ବିରୁଟ,பெய்ரூத்,ಬೈರುತ್,ബെയ്‌റൂത്ത്,เบรุต,པ་ར་ཐ།,པེ་རུ་ཐེ།,ဘေရွတ်မြို့,ბეირუთი,ቤይሩት,ベイルート,貝魯特,贝鲁特,베이루트",33.89332,35.50157,P,PPLC,LB,,4.0,,,,1916100,,40,Asia/Beirut,2024-06-22,Beirut,276781,Lebanon,80.45474138,106.3843182,LBN,118.81338755289718,155.75955581665036,121.01290257771821,18.290714263916016,61.05919774373391,2.7393913269042987,0.0,26.278802235921237,48.19070053100587,0.0,6.220048268636066,114.73553975423201,673.1002400716153,56.09168667263461,3232.0533986295195
3576812,Castries,Castries,"Castries,Kastri,Kastrijs,Kastris,Kastrizo,Kastry,Kastrys,Port Castries,ka si te li,kaeseuteuliseu,kasatarisa,kastris,kastrys,kasutorizu,kestrijha,qstryz,Κάστρις,Кастри,Кастрийс,Кастрис,Кастры,Кастрі,קסטריז,كاستريس,کاستریس,कॅस्ट्रीझ,ਕਾਸਤਰੀਸ,காஸ்ட்ரீஸ்,แคสตรีส์,ཁ་སི་ཐྲིས།,კასტრი,ካስትሪስ,カストリーズ,卡斯特里,캐스트리스",13.9957,-61.00614,P,PPLC,LC,,3.0,20230000.0,,,20000,,119,America/St_Lucia,2019-09-05,Castries,3576812,St. Lucia,66.02909483,107.1469038,LCA,179.66804250081395,229.22057469685916,246.91256078084388,257.943720499674,126.46243667602573,185.8083470662438,275.86997095743817,307.42821629842126,242.58022689819262,220.59611384073938,273.78370539347316,212.9879811604816,2759.2618967692065,229.93849139743386,2438.725747899473
1226260,Trincomalee,Trincomalee,"TRR,Trikomali,Trikunamalaja,Trincomalee,Trincomali,Trinkomale,Trinkomali,Trinkomalis,Trinquemalay,Trynkamali,teulingkomalli,ting ke ma li,tirukkeanamala,tirukkonamalai,torinkomari,trinkomali,trynkwmaly,Трикомали,Тринкомале,Тринкомали,Трынкамалі,Трінкомалі,ترينكومالي,ترینکومالی,त्रिंकोमली,திருக்கோணமலை,തിരുക്കോണമല,ත්‍රිකුණාමලය,ტრინკომალი,トリンコマリー,亭可馬里,亭可马里,트링코말리",8.5778,81.2289,P,PPLA,LK,,37.0,,,,108420,,10,Asia/Colombo,2019-09-05,Trincomalee,1226260,Sri Lanka,65.32758621,107.1172095,LKA,278.9068934122719,264.2368507385251,278.0487912495928,271.89220682779967,285.68810399373336,266.5576960245767,258.15496444702177,248.47321955362946,273.08071517944336,271.54630915323884,268.08220799763956,298.6946055094403,3263.362564086913,271.9468803405761,166.91267335781586
1241622,Kandy,Kandy,"KDW,Kandi,Kandis,Kandy,Mahanurora,Mahanuvara,Mahanuwara,kaendi,kaindi,kandy,kang ti,kanti,kendi,kndy,kyandi,Канди,Канды,Канді,Կանդի,קאנדי,كاندي,کندی,کینڈی,कॅन्डी,कैंडी,क्यान्डी,ক্যান্ডি,கண்டி,കണ്ടി,මහනවර,මහනුවර,กัณฏิ,კანდი,キャンディ,康提,캔디",7.2906,80.6336,P,PPLA,LK,,29.0,,,,111701,,500,Asia/Colombo,2019-09-05,Kandy,1241622,Sri Lanka,64.65840517,105.018069,LKA,254.0019454956055,246.1207211812335,246.45341364542634,270.48196919759147,291.38455581665033,283.53604888916016,269.99692408243834,270.3079363505044,279.32965723673516,267.7293332417804,263.2409807840985,304.4314219156901,3247.0149078369145,270.58457565307623,303.7050229638358
1242833,Jaffna,Jaffna,"Dzafn,Dzafna,Dzhafna,Dżafna,Džafn,Džafna,JAF,Jaffna,Jaffna Town,gu fu na,jafna,jafuna,japeuna,japhana,japhna,japna,yalppanam,Джафна,جافنا,जाफना,ਜਾਫਨਾ,யாழ்ப்பாணம்,జాఫ్నా,ജാഫ്ന,යාපනය,ჯაფნა,ジャフナ,賈夫納,자프나",9.66845,80.00742,P,PPLA,LK,,38.0,,,,169102,,7,Asia/Colombo,2019-09-05,Jaffna,1242833,Sri Lanka,65.75431034,107.1572919,LKA,278.0567143758139,294.1243019104003,271.85787328084297,286.00215148925787,272.6150245666508,266.46687571207644,250.81365585327217,243.0996843973801,268.27732976277673,275.59790420532227,258.2635231018073,292.48350524902355,3257.658543904624,271.4715453253853,242.64081012115003
1248991,Colombo,Colombo,"CMB,Colombo,Columbo,Columbum,Kalomba,Kolombas,Kolombo,Kolompo,Kolonbo,ge lin bao,kalambo,kalombo,ke lun po,kealambea,kholambo,klmbw,kolabo,kolambo,kollombo,kolumpu,kolunbu,koronbo,kwlmbw,kwlwmbw,qwlwmbw,Κολόμπο,Каломба,Коломбо,Կոլոմբո,קולומבו,كولمبو,كولومبو,کلمبو,کولمبو,ކޮޅުނބު,कोलंबो,कोलम्बो,কলম্বো,ਕੋਲੰਬੋ,કોલંબો,କଲୋମ୍ବୋ,கொழும்பு,కొలంబో,ಕೊಲಂಬೊ,കൊളംബോ,කොළඹ,ෙකාළඹ,โคลัมโบ,ཁོ་ལུམ་པོ།,ကိုလံဘိုမြို့,კოლომბო,ኮሎምቦ,コロンボ,可倫坡,哥林堡,콜롬보",6.93548,79.84868,P,PPLC,LK,,36.0,11.0,1103.0,,648034,,7,Asia/Colombo,2019-09-05,Colombo,1248991,Sri Lanka,66.02909483,107.7105513,LKA,251.34292856852133,242.99246597290104,244.6723264058432,277.47513326009124,290.7942237854003,289.29052480061847,271.67962265014603,280.60342788696266,283.7773297627769,266.18034235636406,265.0927060445148,306.1998952229818,3270.100926717122,272.5084105597602,378.0048042077684
2274895,Monrovia,Monrovia,"MLW,Manrovija,Monrobia,Monrofia,Monrovi,Monrovia,Monrovii,Monrovija,Monrovio,Monroviya,Monrowia,Monròvia,Monróvia,Monróvía,manarobhiya,manroweiy,manrwwya,meng luo wei ya,monarovi'a,monlobia,monrobia,monrovhiya,monrovia,monroviya,mwnrwbyh,mwnrwfya,mwnrwwya,Μονρόβια,Манровія,Монрови,Монровия,Монровија,Монровія,Մոնրովիա,מאנראוויע,מונרוביה,مانروویا,مونروفيا,مونروویا,مۆنرۆڤیا,मोन्रोव्हिया,মনরোভিয়া,ਮੋਨਰੋਵੀਆ,மொன்றோவியா,มันโรเวีย,མོང་རོ་ཝི་ཡ།,მონროვია,ሞንሮቪያ,モンロビア,蒙罗维亚,蒙羅維亞,몬로비아",6.30054,-10.7969,P,PPLC,LR,,14.0,,,,1542549,,32,Africa/Monrovia,2023-12-21,Monrovia,2274895,Liberia,72.20797414,106.3937733,LBR,264.10065968831424,279.13390477498376,270.8689409891765,274.68493143717416,258.34614435831696,222.12133534749333,196.47283554077165,174.64135106404618,156.18488184611007,199.26847712198906,225.1267229715982,248.7762298583981,2769.726414998372,230.81053458319766,1732.704296141395
932505,Maseru,Maseru,"MSU,Maserou,Maseru,Maseruo,Maserú,Mazerou,ma sai lu,ma se ru,ma xie lu,maceru,maselu,maseru,masrw,masyrw,msrw,Μαζέρου,Μασερού,Масеру,Մասերու,מאסערו,מסרו,ماسرو,ماسيرو,ماسیرو,ماسێرو,मासेरू,ਮਸੇਰੂ,மசேரு,มาเซรู,མ་སི་རུ།,მასერუ,መሴሩ,マセル,馬些盧,马塞卢,마세루",-29.31667,27.48333,P,PPLC,LS,,14.0,,,,359753,,1552,Africa/Maseru,2023-12-21,Maseru,932505,Lesotho,121.8103448,113.4355495,LSO,6.474258422851569,115.87260691324876,29.740104675292972,101.83558654785156,474.7709490458166,371.6796849568682,435.1915041605627,451.1337013244629,365.7350934346519,218.58040746053015,34.1975924173991,30.353654225667306,2635.565143585204,219.63042863210035,35088.17383401881
598316,Kaunas,Kaunas,"Caunas,Couna,KUN,Kaounas,Kauen,Kauna,Kaunas,Kauno,Kauns,Kauņa,Kawnas,Kaŭno,Kovno,Kowno,Palemonas,kao na si,kaunaseu,kaunasu,kawnas,khea nas,konasa,qwbnh,Κάουνας,Каунас,Каўнас,קאוונע,קובנה,كاوناس,کاؤناس,کاوناس,कॉनास,เคานัส,კაუნასი,ᑯᓇᔅ/kunas,カウナス,考那斯,카우나스",54.90272,23.90961,P,PPLA,LT,,57.0,19,,,289380,,74,Europe/Vilnius,2022-09-26,Kaunas,598316,Lithuania,217.2955329,285.6597566,LTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
