geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,iso alpha 2,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),ISO_alpha3,nearest_hdd_1,nearest_hdd_2,nearest_hdd_3,nearest_hdd_4,nearest_hdd_5,nearest_hdd_6,nearest_hdd_7,nearest_hdd_8,nearest_hdd_9,nearest_hdd_10,nearest_hdd_11,nearest_hdd_12,total_year,average_year,variance_year
1266366,Kohīma,Kohima,"Kohima,Kohīma,Kokhima,ke xi ma,keahima,kohima,kokima,Кохима,Кохіма,کوہیما,कोहिमा,কোহিমা,ਕੋਹਿਮਾ,કોહિમા,କୋହିମା,கோகிமா,കൊഹിമ,კოჰიმა,コヒマ,科希马,코히마",25.67467,94.11099,P,PPLA,IN,,20,270.0,1849.0,,92113,,1463,Asia/Kolkata,2024-01-06,Kohima,1266366,India,51.57219828,113.6926723,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6603965759277344,0.2584279378255209,0.0,0.0,0.0,0.0,0.0,0.0
1269300,Jamshedpur,Jamshedpur,"Cemsidpur,Cemşidpur,Cəmşidpur,Dzamsedpur,Dzamsedpura,Dzamsedpuras,Dzamshedpur,Dzhamshedpur,Dzhamshehdpur,Dzsamsedpur,Džamšedpur,Džamšedpura,Džamšedpuras,Gamsedpur,IXW,Jamsedpur,Jamshedpur,Jamshidpur,Jarnshedpur,Tatanagar,Tzamsentpour,chamseth pu ra,gu mu xie de bu er,jamasedapura,jamcetpur,jamsedapura,jamshyd pwr,jamsyedeupuleu,jamushedopuru,jia mu xie de bu er,jmshdpwr,jmshyd pwr,jmshydbwr,jmshydpwr,zhe xue pu,Ĝamŝedpur,Τζάμσεντπουρ,Џамшедпур,Джамшедпур,Джамшэдпур,Ջամշեդպուր,ג'אמשדפור,جمشدپور,جمشيد پور,جمشيدبور,جمشیدپور,جَمشید پوٗر,जमशेदपुर,जमशेदपूर,जम्शेदपुर,জমশেদপুর,জামশেদপুর,ਜਮਸ਼ੇਦਪੁਰ,જમશેદપુર,ଜାମସେଦପୁର,ஜம்சேத்பூர்,జంషెడ్‌పూర్,ಜಮ್ಶೆಡ್‌ಪುರ,ജംഷദ്‌പൂര്‍,ජම්ශෙඩ්පුර්,ชัมเศทปุระ,ჯამშედპური,ᱡᱟᱢᱥᱮᱫᱽᱯᱩᱨ,ジャムシェドプル,ジャムシェードプル,哲雪舖,賈姆謝德布爾,贾姆谢德布尔,잠셰드푸르",22.80278,86.18545,P,PPL,IN,,38,357.0,2606.0,,1339438,,171,Asia/Kolkata,2024-01-07,Jamshedpur,1269300,India,41.17564655,117.8504597,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269515,Jaipur,Jaipur,"Caypur,Dzaipur,Dzaipuras,Dzajpur,Dzajpura,Dzhajpur,Dzsaipur,Dźajpur,Džaipur,Džaipuras,Džajpur,Džajpura,Gajpuro,Iaipura,JAI,Jainagar,Jaipur,Jaipur City,Jayapur,Jaypur,Jeypore,Tzaipour,Zhajpur,ceyppur,chay pu ra,gʼypwr,jaipuleu,jaipura,jaipuru,jayapura,jayapuram,jaybwr,jaypwr,jypwr,zhai pu er,zhai pu ya,Ĝajpuro,Τζαϊπούρ,Џајпур,Джайпур,Жайпур,Ջայպուր,גאיפור,جايبور,جایپور,جيپور,جے پور,जयपुर,जयपुरम्,जयपूर,জয়পুর,জয়পুৰ,ਜੈਪੁਰ,જયપુર,ଜୟପୁର,செய்ப்பூர்,ജയ്‌പൂർ,ชัยปุระ,ჯაიპური,ジャイプル,齋浦爾,齋葡亞,자이푸르",26.91962,75.78781,P,PPLA,IN,,24,110.0,546.0,,2711758,,435,Asia/Kolkata,2024-04-01,Jaipur,1269515,India,46.49676724,117.6439338,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269633,Jabalpur,Jabalpur,"Dzabalpur,Dzabalpuras,Dzhabalpur,Dzsabalpur,Dżabalpur,Džabalpur,Džabalpuras,Gabalpuro,JLR,Jabalpur,Jubbulpore,gu ba er pu er,jabalapura,jabalapuram,jabalpuleu,jabalpur,jabarupuru,japalpur,jbl pwr,jblbwr,Ĝabalpuro,Џабалпур,Джабалпур,Ջաբալպուր,جبال‌پور,جبل پور,جبلبور,जबलपुर,जबलपुरम्,জবলপুর,જબલપુર,ଜାବାଲପୁର,ஜபல்பூர்,జబల్పూర్,ജബൽ‌പൂർ,ჯაბალპური,ジャバルプル,贾巴尔普尔,자발푸르",23.16697,79.95006,P,PPL,IN,,35,451.0,7025.0,,1030168,,416,Asia/Kolkata,2024-01-06,Jabalpur,1269633,India,40.60883621,116.033924,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269655,Itānagar,Itanagar,"HGI,Itanagar,Itānagar,Kalyanpur,itanagara,itanagaram,itanagaru,ittanakar,Итанагар,इटानगरम्,ईटानगर,ইটানগর,இட்டாநகர்,イタナガル,イーターナガル",27.08694,93.60987,P,PPLA,IN,,30,248.0,6604.0,,44971,,326,Asia/Kolkata,2024-01-06,Itanagar,1269655,India,101.0700431,119.5662949,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.3790486653645832,5.456116994222005,1.1224428812662763,0.0,0.0,0.0,0.0,0.0,0.0
1269743,Indore,Indore,"IDR,Indaur,Indhur,Indor,Indore,Indore Madhya Pradesh,Induras,Induro,andwr,ayndwr,idaura,indaura,indoleu,indor,indora,indori,indoru,indura,intor,yin duo er,Індаур,Индаур,Индор,إندور,اندور,ایندور,इंदूर,इन्दोर,इन्दौर,ইন্দোর,ਇੰਦੌਰ,ઈંદોર,ଇନ୍ଦୋର,இந்தோர்,ఇండోర్,ಇಂದೋರ್,ഇൻ‌ഡോർ,ინდორი,インドール,印多尔,인도르",22.71792,75.8333,P,PPL,IN,,35,439.0,3543.0,,1837041,,550,Asia/Kolkata,2024-01-06,Indore,1269743,India,39.93103448,115.7601991,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269771,Imphāl,Imphal,"IMF,Imphal,Imphāl,Impkhal,impal,imphala,inparu,Импхал,इंफाल,इम्फाल,ইম্ফল,இம்பால்,インパール",24.80805,93.9442,P,PPLA,IN,,17,278.0,1885.0,,223523,,784,Asia/Kolkata,2024-01-06,Imphal,1269771,India,46.80387931,113.0175038,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700363159179691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269843,Hyderābād,Hyderabad,"Bhaganagar,HYD,Haidarabadas,Haiderabad,Hajdarabad,Hajdarábád,Hajderabad,Hyderabad,Hyderabad AP,Hyderābād,Khajdarabad,Khajderabad,hai de la ba,haidarabada,haidarabadu,haiderabado,haitarapat,hayadarabada ema. karporesana,hayadrabada,hydr abad,hydr abad dkn,hydrabad,Хайдарабад,Хајдерабад,حیدر آباد,حیدر آباد دکن,حیدرآباد,हैदराबाद,হায়দরাবাদ এম. কর্পোরেশন,হায়দ্রাবাদ,ஹைதராபாத்,హైదరాబాదు,ハイデラバード,海得拉巴",17.38405,78.45636,P,PPLA,IN,,40,536.0,,,6809970,,515,Asia/Kolkata,2024-05-17,Hyderabad,1269843,India,41.6174569,112.7773633,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270022,Hisar,Hisar,"HSS,Hisar,Hissar,Hissār,Hisār,Khisar,hisara,hsar,xi sa er,Хисар,حصار,ہسار,ہیسار,हिसार,હિસાર,ହିସାର,希萨尔",29.15394,75.72294,P,PPL,IN,,10,80.0,394.0,,296436,,216,Asia/Kolkata,2024-01-06,Hissar,1270022,India,64.34698276,131.5929342,IND,0.0,0.0,0.0,0.0,0.0,6.78566487630208,4.287475585937503,0.1617342631022135,2.771832784016926,0.0,0.0,0.0,6.78566487630208,1.1309441460503467,7.674207968913288
1270351,Haridwar,Haridwar,"Hardwar,Hardwār,Haridvar,Haridvár,Haridwar,Haridwār,Khardvar,Kharidvar,arittuvar,haraduraara,haradvara,haridowaru,haridu'ara,haridvar,haridvara,haridvaram,he er de wa er,Хардвар,Харидвар,Харідвар,ہریدوار,हरिद्वार,हरिद्वारम्,হরদুৱার,ਹਰਿਦੁਆਰ,હરદ્વાર,ହରିଦ୍ଵାର,அரித்துவார்,హరిద్వార్,ಹರಿದ್ವಾರ,ഹരിദ്വാർ,ハリドワール,赫尔德瓦尔",29.94791,78.16025,P,PPL,IN,,39,68.0,354.0,,186079,,295,Asia/Kolkata,2024-01-07,Haridwar,1270351,India,62.20581897,116.4509178,IND,0.0,0.0,0.0,0.0,0.0,12.506359100341811,12.89904657999674,7.3683891296386905,11.68389129638671,0.0,0.0,0.0,12.506359100341811,2.084393183390302,26.068169657783738
1271476,Guwahati,Guwahati,"GAU,Gauhati,Gauháti,Gauhāti,Gaukhati,Guvahati,Guvahatis,Guvakhati,Guwahati,gauhati,gu wa ha ti,gu'ahati,guhati,guraahati,guvahati,guvahatti,guwahati,guyahati,gwahty,gwaty,gwwaہaty,jwahaty,kuvahatti,kuvakatti,Гаухати,Гувахати,Ґувахаті,جواهاتي,گواتی,گواهتي,گوواہاتی,گوہاٹی,गुवहाटी,गुवाहाटी,গুয়াহাটি,গুৱাহাটি,গুৱাহাটী,ਗੁਹਾਟੀ,ગુવાહાટી,ଗୁଆହାଟୀ,குவகாத்தி,குவஹாத்தி,గౌహతి,ಗುವಾಹಾಟಿ,ഗുവഹാത്തി,グワハティ,グワーハーティー,古瓦哈提,구와하티",26.1844,91.7458,P,PPL,IN,,3.0,322,2128,,899094,,59,Asia/Kolkata,2024-01-06,Guwahati,1271476,India,48.89762931,114.9477293,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1630617777506465,0.06239954630533851,0.0,0.0,0.0,0.0,0.0,0.0
1273099,Devgarh,Devgarh,"Devgarh,Devghar",17.99177,73.0378,P,PPL,IN,,16.0,520,4183,,0,,2,Asia/Kolkata,2024-01-06,Devghar,1273099,India,41.15086207,115.5325708,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273294,Delhi,Delhi,"DEL,Daehli,Dehli,Dehlī,Delchi,Delhi,Delhio,Delhí,Delhî,Deli,Delis,Delkhi,Dellium,Delí,Dilhi,Dilli,Dillí,Dillī,Dähli,Déhli,Faritani Delhi,New Delhi,Old Delhi,Sahdzahanabad,Stare Deli,de li,dehali,deli,delli,deri,dhilli,dhly,dhly qdym,dil'hi,dili,dilli,dlhy,dly,dlھy,dylhy,na'i dilli,prany dہly,tilli,Šáhdžahanabád,Δελχί,Дели,Делхи,Делі,Деҳли,Дэлі,Старе Делі,Դելի,דלהי,דעלהי,دلهي,دلھی,دلی,دهلي,دهلی قدیم,ديلهى,دہلی,دێھلی,پرانی دہلی,ډېلي,ދިއްލީ,दिल्ली,देहली,नई दिल्ली,দিল্লি,দিল্লী,ਦਿੱਲੀ,દિલ્હી,ଦିଲ୍ଲୀ,தில்லி,ఢిల్లీ,ದೆಹಲಿ,ഡെൽഹി,เดลี,დელი,デリー,德里,델리",28.65195,77.23149,P,PPLA,IN,,7.0,,,,10927986,,227,Asia/Kolkata,2024-03-27,Delhi,1273294,India,53.14583333,123.1039663,IND,0.0,0.0,0.0,0.0,0.0,3.165623982747397,3.0907681783040375,0.0,4.096295674641929,0.0,0.0,0.0,3.165623982747397,0.5276039971245662,1.6701958666909154
1273313,Dehra Dūn,Dehra Dun,"DED,Degradun,Deharaduna,Dehra,Dehra Dun,Dehra Dūn,Dehradun,Dehradunas,Dehradūnas,Dekhradun,Dekhradune,Deradun,Déhrádún,d'ehradun,de la dui,deharaduna,deheradoun,deladun,deraduna,dhradwn,teratun,Деградун,Дерадун,Дехрадун,Дехрадуне,دهرادون,ڈیرہ دون,देहरादुन,देहरादून,ডেরাদুন,দেরাদুন,ਦੇਹਰਾਦੂਨ,દેહરાદૂન,ଡେରାଡୁନ,தேராதூன்,డెహ్రాడూన్,ದೆಹರಾದೂನ್‌,ഡെറാഡൂൺ,デヘラードゥーン,德拉敦,데라둔",30.32443,78.03392,P,PPLA,IN,,39.0,060,304,,522081,,664,Asia/Kolkata,2024-01-07,Dehradun,1273313,India,147.8351293,150.5782045,IND,0.0,0.0,0.0,0.0,0.0,14.754161834716816,14.8870023091634,9.22768274943034,12.690483093261731,0.0,0.0,0.0,14.754161834716816,2.459026972452803,36.28088190750238
1273865,Coimbatore,Coimbatore,"CJB,Coimbatore,Koimbator,Koimbatore,Koimbatur,Kojambuttur,Kojambuttúr,Kovai,Koyambattur,Koyambattūr,Koyamuttur,Koyamuttūr,ge yin bai tuo,keayampattuർ,ko'ibatura,ko'imabatore,ko'imbatora,ko'imbatura,koimbatoleu,kovai,koyambattura,koyambatturu,koyambatura,koyampattur,koyamputtur,koyanbuttouru,kwymbatwr,kwymbtwr,Коимбатор,Коимбатур,Коїмбатор,كويمباتور,کوئمباتور,کويمبتور,کویمباتور,کویمبٹور,कोइंबतूर,कोयंबतूर,कोयम्बत्तूर,कोयम्बत्तूरु,কোইমবাতোরে,ਕੋਇੰਬਟੂਰ,કોઇમ્બતુર,କୋଇମ୍ବାଟୋର,கோயம்பத்தூர்,கோயம்புத்தூர்,கோவை,కోయంబత్తూరు,ಕೊಯಂಬತ್ತೂರು,കോയമ്പത്തൂർ,ကိုအင်ဘတောမြို့,კოიამპუტური,コーヤンブットゥール,哥印拜陀,코임바토르",11.00555,76.96612,P,PPL,IN,,25.0,632,5897,,2136916,411.0,425,Asia/Kolkata,2024-01-06,Coimbatore,1273865,India,41.97090517,115.8207434,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273874,Cochin,Cochin,"British Cochin,COK,Cochim,Cochin,Cochín,Ernakulam,Fort Cochin,Kochi,Kochin,Koczin,Kuchi Bandar,Malabar,ke zhi,keacci,kocci,kochi,koci,qwzy,Кочин,קוצי,कोच्चि,কোচি,கொச்சி,കൊച്ചി,コーチ,柯枝",9.93988,76.26022,P,PPL,IN,,13.0,595,5660,,604696,,9,Asia/Kolkata,2024-01-06,Cochin,1273874,India,42.13362069,114.1986351,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274056,Chitradurga,Chitradurga,"Chitaldroog,Chitaldrug,Chitaldurg,Chitradurg,Chitradurga,Chitrakaldurga,Chitteldrug,citradurga,citradurga nagara,citradurgam,citraturka,Читрадурга,चित्रदुर्ग,चित्रदुर्गम्,চিত্রদুর্গ,சித்ரதுர்கா,ಚಿತ್ರದುರ್ಗ ನಗರ",14.22262,76.40038,P,PPL,IN,,19.0,566,1303,,138587,,747,Asia/Kolkata,2024-01-06,Chirtadurg,1274056,India,63.49137931,125.972556,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274746,Chandīgarh,Chandigarh,"Candigarchas,Candigarh,Chandigar,Chandigarh,Chandigarkh,Chandīgarh,Czandigarh,IXC,cadigarha,candhigad,candigadh,candigadha,candigara,candigarha,cantikar,chandigadh,chandigarhi,chandigaru,chang di jia er,Čandigarchas,Čandígarh,Чандигар,Чандигарх,צ'אנדיגאר,चंडीगढ़,চন্ডিগড়,চন্ডীগড়,ਚੰਡੀਗੜ੍ਹ,ચંડીગઢ,சண்டிகர்,చండీగఢ్,ఛండీగఢ్,ചണ്ഢീഗഡ്,ჩანდიგარჰი,チャンディーガル,昌迪加尔",30.73629,76.7884,P,PPLA,IN,,5.0,055,277,,960787,,351,Asia/Kolkata,2024-01-06,Chandigarh,1274746,India,61.70797414,118.4254612,IND,0.0,0.0,0.0,0.0,0.0,19.090831756591797,18.285077412923176,16.715312957763672,11.20203908284504,0.0,0.0,0.0,19.090831756591797,3.1818052927652993,60.74330952641564
1275004,Kolkata,Kolkata,"CCU,Calcuta,Calcutta,Calcutá,Calcúta,Caligardamana,Kaelkuettae,Kal'kuta,Kal'kutta,Kal'kuttae,Kalikata,Kalikātā,Kalkata,Kalkota,Kalkouta,Kalkueta,Kalkuta,Kalkutta,Kalkútta,Kalküta,Kolkat,Kolkata,Kolkate,Kolkato,Kolkāta,Kälküttä,Kəlkətə,Sealdah,jia er ge da,jia li ji da,kalakata,kalakatta,kalikata,kalkata,keaൽkkatta,klkta,klkth,klkwth,ko l ka ta,kolakata,kolkata,kolkatta,kol‌kata,korukata,kwlkata,kʼolkʼatʼa,qwlqth,Καλκούτα,Калькута,Калькуттæ,Калькутта,Колката,Колкате,Կալկաթա,כלכותה,קאלקאטא,קולקטה,كلكتا,كولكاتا,کلکته,کلکتہ,کولکاتہ,کَلٕکَتا,کەلکەتە,कलकत्ता,कोलकाता,কলকাতা,ਕੋਲਕਾਤਾ,કોલકાતા,କଲିକତା,கொல்கத்தா,కోల్‌కాతా,ಕೊಲ್ಕತ್ತ,കൊൽക്കത്ത,โกลกาตา,ཀ་ལི་ཀུ་ཏ,ကာလကတ္တားမြို့,კოლკატა,ኮልካታ,コルカタ,加尔各答,架利吉打,콜카타",22.56263,88.36304,P,PPLA,IN,,28.0,342,999,,4631392,,11,Asia/Kolkata,2024-05-27,Kolkata,1275004,India,64.52155172,117.7345261,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275339,Mumbai,Mumbai,"Asumumbay,BOM,Bombai,Bombaim,Bombaj,Bombay,Bombaya,Bombej,Bombejus,Bombėjus,Bumbaj,Bůmbaj,Dakbayan sa Bombay,Lungsod ng Mumbai,Moembaai,Mumbai,Mumbaj,Mumbaja,Mumbajo,Mumbajus,Mumbay,Mumbaî,Numbai,Vomvai,bamba'i,bmbyy,bwmbay,gretara mumba'i,meng mai,mmbay,mmbyy,mu0bai,muba'i,mum bi,mumba'i,mumbai,mumpai,munbai,mwmbay,mwmbyy,mymbais,pullapa mumba'i,Βομβάη,Бомбай,Бомбей,Мумбаи,Мумбай,Мумбаі,Мумбаї,Мумбај,Մումբայ,מומבאי,מומביי,بمبئی,بومباي,بَمبَے,ممبئي,ممبئی,ممبای,مومباى,مومباي,مومبای,މުންބާއީ,ग्रेटर मुम्बई,बम्बई,मुंबई,मुम्बई,পুল্লাপ মুম্বাই,মুম্বই,মুম্বাই,ਮੁੰਬਈ,મુંબઈ,ମୁମ୍ବାଇ,மும்பை,ముంబై,ಮುಂಬೈ,ಮು೦ಬೈ,മുംബൈ,มุมไบ,འབོམ་སྦེ,မွမ်ဘိုင်းမြို့,მუმბაი,ムンバイ,孟买,孟買,뭄바이",19.07283,72.88261,P,PPLA,IN,,16.0,,,,12691836,,8,Asia/Kolkata,2024-09-05,Mumbai,1275339,India,51.2737069,114.1504491,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275389,Buddh Gaya,Buddh Gaya,"Bodh Gaja,Bodh Gaya,Bodh-Gaja,Bodhgaja,Bodhgaya,Buddh Gaya,Buddha Gaya,Bódhgaja,bod'dha gaya,bodh gaya,bodha gaya,bodhagaya,bodkh-gaja,bud'dha gaya,budagaya,buddagaya,bwdh gaya,phuthth kh ya,pu ti jia ye,puttakaya,Бодх-Гая,بوده گایا,बोद्ध गया,बोधगया,বুদ্ধ গয়া,বোধ গয়া,புத்தகயா,ಬೋಧ್ ಗಯಾ,බුද්ධගයා,พุทธคยา,ဗုဒ္ဓဂါယာ,ブッダガヤ,菩提伽耶,부다가야",24.69808,84.9869,P,PPL,IN,,34.0,236,1505,,35188,,124,Asia/Kolkata,2024-01-06,Bodhgaya,1275389,India,42.10344828,115.1579903,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275817,Bhubaneswar,Bhubaneswar,"BBI,BBSR,Bhubaneswar,Bhubaneśwar,Bkhubaneshvar,Ekamra-Kshetra,Temple City of India,bhubanesbara,bhuvanesvara,bubaneshuwaru,puvanecuvaram,Бхубанешвар,בובנשוואר,भुवनेश्वर,ভুবনেশ্বর,புவனேசுவரம்,ブバネーシュワル",20.27241,85.83385,P,PPLA,IN,,21.0,386,3055,,837000,,62,Asia/Kolkata,2024-01-06,Bhubaneswar,1275817,India,47.52693966,117.1929087,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275841,Bhopāl,Bhopal,"BHO,Bhojpal,Bhopal,Bhopala,Bhopalas,Bhopalo,Bhopál,Bhopāl,Bhopāla,Bhópál,Bkhapal,Bkhopal,Bopal,Bópal,bhopal,bhopala,bo pa er,bopal,boparu,bwbal,bwpal,popal,Μποπάλ,Бопал,Бхапал,Бхопал,בופאל,بوبال,بوپال,بھوپال,بہوپال,भोपाल,भोपाळ,ভোপাল,ਭੋਪਾਲ,ભોપાલ,ଭୋପାଳ,போபால்,భోపాల్,ಭೊಪಾಲ್,ഭോപ്പാൽ,ბჰოპალი,ボパール,ボーパール,博帕尔,보팔",23.25469,77.40289,P,PPLA,IN,,35.0,444,3581,,1599914,,523,Asia/Kolkata,2024-01-06,Bhopal,1275841,India,40.40086207,115.889396,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276533,Belagavi,Belagavi,"Belagaavi,Belagavi,Belagoavi,Belagāvi,Belgaan,Belgaavi,Belgaon,Belgaum,Belgaumas,IXG,bei er gao mu,belaga'uma,belagam,belagamva,belaganva,belagavi,belgam,belgaum,berugaumu,blgam,blgaywm,bylgawm,bylgwm,pelkam,Белгаан,Белгаум,بلگام,بلگایوم,بيلگوم,بیلگاؤم,बेलगाँव,बेलगांव,बेळगांव,बेळगावी,বেলগাউম,ବେଲଗାଁ,பெல்காம்,బెల్గాం,ಬೆಳಗಾವಿ,ബെൽഗാം,ベルガウム,贝尔高姆,벨가움",15.85212,74.50447,P,PPL,IN,,19.0,555,0106,,428720,,769,Asia/Kolkata,2024-01-06,Belgam,1276533,India,63.49137931,125.9328738,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277333,Bengaluru,Bengaluru,"BLR,Ban'nkalor,Bangalor,Bangalora,Bangalore,Bangalore - bengaluru,Bangalore City,Bangalur,Bangaluri,Bangalúr,Bengalour,Bengaluras,Bengaluro,Bengaluru,Bengalurus,Bengalúru,Bengalūras,Bengalūru,baeng-geollo,bagalaura,ban jia luo er,bang kha l xr,bang-galloleu,bangalaura,bangalora,bangalura,bangaroru,beng-gallulu,bengalora,bengaluru,benguluru,bnghalwr,bnglwr,bynglwr,penkalur,Μπανγκαλόρ,Бангалор,Бенгалуру,Бенґалуру,בנגלור,بنغالور,بنگلور,بینگلور,बंगलौर,बंगळूर,बेङ्गलूरु,बेङ्गलोर,बेङ्गळूरु,বাঙ্গালোর,বেঙ্গালুরু,ਬੰਗਲੌਰ,બેંગલોર,ବେଙ୍ଗାଳୁରୁ,பெங்களூர்,బెంగుళూరు,ಬೆಂಗಳೂರು,ബെംഗളൂരു,බැංගලෝර්,บังคาลอร์,ဘန်ဂလိုမြို့,ბენგალურუ,バンガロール,班加罗尔,班加羅爾,방갈로르,뱅걸로,벵갈루루",12.97194,77.59369,P,PPLA,IN,,19.0,572,,,8443675,920.0,914,Asia/Kolkata,2024-09-05,Bangalore,1277333,India,36.48275862,109.1095403,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278314,Āsansol,Asansol,"Asanol,Asansol,asanasola,asansoru,Āsansol,Асансол,आसनसोल,আসানসোল,アサンソル",23.68333,86.98333,P,PPLA2,IN,,28.0,704,2269,,504271,,119,Asia/Kolkata,2024-01-06,Asansol,1278314,India,40.81034483,114.9237772,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278718,Amrāvati,Amravati,"Amravati,amaravati,अमरावती",20.93333,77.75,P,PPLA2,IN,,16.0,503,4009,,603837,,341,Asia/Kolkata,2024-01-06,Amaravati,1278718,India,40.92780172,117.1611514,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278994,Prayagraj,Prayagraj,"Alahabadas,Alla Abba Habab,Allahabad,Allahabad - ilahabada,Allahābād,Allakhabad,Allāhābād,IXD,Ilahabad,Ilāhābād,Prayag,Prayagraj,Prayāg,alakapat,an la a ba de,arahabado,elahabada,ilahabada,irahabado,Аллахабад,إلٰه‌آباد,الہ آباد,इलाहाबाद,এলাহাবাদ,அலகாபாத்,アラハバード,イラーハーバード,安拉阿巴德",25.44478,81.84322,P,PPL,IN,,36.0,175,890,,1073438,,99,Asia/Kolkata,2024-09-05,Allahabad,1278994,India,53.04633621,117.4618104,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279186,Aizawl,Aizawl,"AJL,Ai jal,Aidzhal,Aijal,Aizal,Aizavlis,Aizawl,Aizol,Aizwal,Ajzol,a'ijala,a'ijola,a'izola,ai zao er,aijali,aijaul,aijavla,aijhavala,aijhola,aijola,aizauru,aycal,ayyzwl,ayzal,ayzwal,Āīzawl,Аиджал,Аїджал,Ајзол,آئزال,آئیزول,ایزوال,आइज़ोल,आइजोल,ऐजव्ल,ऐजोल,ऐझॉल,আইজল,ਆਈਜ਼ੋਲ,ઐઝવાલ,ଆଇଜୋଲ,அய்சால்,ఐజ్‌వాల్,ഐസോൾ,აიჯალი,アイザウル,艾藻尔,아이자울",23.72894,92.71791,P,PPLA,IN,,31.0,283,1901,,265331,,1080,Asia/Kolkata,2024-01-06,Aizawal,1279186,India,41.68534483,113.1073302,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975504557291664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
